type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-12-15 09:49:42,12.97465708,77.56995346,3.79,819.575,,2.340,75,33,47,,
T,2025-12-15 09:49:43,12.97465919,77.56998012,3.79,820.291,,2.710,81,26,47,,
T,2025-12-15 09:49:44,12.97465998,77.57001304,3.79,820.650,,3.380,84,33,47,,
T,2025-12-15 09:49:45,12.97465864,77.57004743,3.79,821.066,,3.570,88,33,47,,
T,2025-12-15 09:49:46,12.97465922,77.57008241,3.79,821.222,,3.500,90,32,47,,
T,2025-12-15 09:49:47,12.97466050,77.57011502,3.79,821.683,,3.500,91,32,47,,
T,2025-12-15 09:49:48,12.97466046,77.57015232,3.79,822.585,,3.940,93,34,47,,
T,2025-12-15 09:49:49,12.97465924,77.57018943,3.79,822.437,,3.920,94,34,47,,
T,2025-12-15 09:49:50,12.97465841,77.57021996,3.79,823.187,,3.440,92,33,47,,
T,2025-12-15 09:49:51,12.97465818,77.57024852,3.79,823.422,,3.110,92,34,47,,
T,2025-12-15 09:49:52,12.97465828,77.57027403,3.79,823.978,,2.770,92,34,47,,
T,2025-12-15 09:49:53,12.97465713,77.57029528,3.79,824.123,,2.140,92,27,47,,
T,2025-12-15 09:49:54,12.97465693,77.57031214,3.79,822.796,,1.630,92,33,47,,
T,2025-12-15 09:49:55,12.97465779,77.57032360,3.79,823.803,,1.100,92,33,47,,
T,2025-12-15 09:49:56,12.97465796,77.57033165,3.79,824.241,,0.680,92,34,47,,
T,2025-12-15 09:49:57,12.97465578,77.57033454,3.79,824.416,,0.000,,34,47,,
T,2025-12-15 09:49:58,12.97465491,77.57033706,3.79,824.474,,0.000,,34,47,,
T,2025-12-15 09:49:59,12.97465378,77.57034009,3.79,824.531,,0.000,,34,47,,
T,2025-12-15 09:50:00,12.97465324,77.57034296,3.79,824.584,,0.000,,34,47,,
T,2025-12-15 09:50:01,12.97465338,77.57034472,3.79,824.792,,0.000,,33,47,,
T,2025-12-15 09:50:02,12.97465258,77.57034623,3.79,824.985,,0.000,,35,47,,
T,2025-12-15 09:50:03,12.97465155,77.57034786,3.79,825.174,,0.000,,34,47,,
T,2025-12-15 09:50:04,12.97465200,77.57034903,3.79,825.410,,0.000,,31,47,,
T,2025-12-15 09:50:05,12.97465222,77.57035055,3.79,825.524,,0.000,,31,47,,
T,2025-12-15 09:50:06,12.97465227,77.57035121,3.79,825.218,,0.000,,33,47,,
T,2025-12-15 09:50:07,12.97465145,77.57035172,3.79,825.278,,0.000,,34,47,,
T,2025-12-15 09:50:08,12.97465086,77.57035221,3.79,825.337,,0.000,,35,47,,
T,2025-12-15 09:50:09,12.97465042,77.57035249,3.79,825.373,,0.000,,35,47,,
T,2025-12-15 09:50:10,12.97465045,77.57035278,3.79,825.434,,0.000,,35,47,,
T,2025-12-15 09:50:11,12.97465064,77.57035299,3.79,825.477,,0.000,,34,47,,
T,2025-12-15 09:50:12,12.97465073,77.57035309,3.79,825.524,,0.000,,34,47,,
T,2025-12-15 09:50:13,12.97465087,77.57035313,3.79,825.547,,0.000,,32,47,,
T,2025-12-15 09:50:14,12.97465115,77.57035309,3.79,825.556,,0.000,,33,47,,
T,2025-12-15 09:50:15,12.97465131,77.57035312,3.79,825.586,,0.000,,33,47,,
T,2025-12-15 09:50:16,12.97465146,77.57035319,3.79,825.616,,0.000,,33,47,,
T,2025-12-15 09:50:17,12.97465146,77.57035323,3.79,825.619,,0.000,,31,47,,
T,2025-12-15 09:50:18,12.97465158,77.57035327,3.79,825.639,,0.000,,31,47,,
T,2025-12-15 09:50:19,12.97465172,77.57035328,3.79,825.660,,0.000,,32,47,,
T,2025-12-15 09:50:20,12.97465172,77.57035329,3.79,825.661,,0.000,,32,47,,
T,2025-12-15 09:50:21,12.97465210,77.57035307,3.79,825.676,,0.000,,32,47,,
T,2025-12-15 09:50:22,12.97465251,77.57035307,3.79,825.728,,0.000,,33,47,,
T,2025-12-15 09:50:23,12.97465260,77.57035308,3.79,825.724,,0.000,,34,47,,
T,2025-12-15 09:50:24,12.97465272,77.57035312,3.79,825.744,,0.000,,34,47,,
T,2025-12-15 09:50:25,12.97465292,77.57035318,3.79,825.778,,0.000,,34,47,,
T,2025-12-15 09:50:26,12.97465301,77.57035323,3.79,825.795,,0.000,,34,47,,
T,2025-12-15 09:50:27,12.97465334,77.57035329,3.79,825.845,,0.000,,34,47,,
T,2025-12-15 09:50:28,12.97465370,77.57035335,3.79,825.884,,0.000,,35,47,,
T,2025-12-15 09:50:29,12.97465420,77.57035316,3.79,825.902,,0.000,,35,47,,
T,2025-12-15 09:50:30,12.97465453,77.57035319,3.79,825.943,,0.000,,35,47,,
T,2025-12-15 09:50:31,12.97465473,77.57035323,3.79,825.972,,0.000,,35,47,,
T,2025-12-15 09:50:32,12.97465505,77.57035327,3.79,826.017,,0.000,,35,47,,
T,2025-12-15 09:50:33,12.97465564,77.57035514,3.79,826.380,,0.220,71,35,47,,
T,2025-12-15 09:50:34,12.97465290,77.57036023,3.99,826.450,,0.630,71,35,47,,
T,2025-12-15 09:50:35,12.97465378,77.57036928,4.93,826.576,,0.810,71,35,47,,
T,2025-12-15 09:50:36,12.97465707,77.57037672,6.23,826.492,,0.580,71,35,47,,
T,2025-12-15 09:50:37,12.97466079,77.57038272,7.52,826.717,,0.590,71,35,47,,
T,2025-12-15 09:50:38,12.97466276,77.57038101,8.27,826.712,,0.240,71,35,47,,
T,2025-12-15 09:50:39,12.97466409,77.57038049,9.05,826.738,,0.180,71,26,47,,
T,2025-12-15 09:50:40,12.97466813,77.57037955,8.92,826.276,,0.000,,15,47,,
T,2025-12-15 09:50:41,12.97467925,77.57038035,9.06,825.863,,0.750,72,11,47,,
T,2025-12-15 09:50:42,12.97468846,77.57038415,10.09,825.973,,0.620,73,13,47,,
T,2025-12-15 09:50:43,12.97469767,77.57038582,10.56,825.999,,0.710,73,14,47,,
T,2025-12-15 09:50:44,12.97470394,77.57038608,10.48,826.415,,0.150,73,14,47,,
T,2025-12-15 09:50:45,12.97471159,77.57038646,10.88,826.580,,0.150,73,14,47,,
T,2025-12-15 09:50:46,12.97472520,77.57038381,11.22,826.388,,0.440,74,16,47,,
T,2025-12-15 09:50:47,12.97473585,77.57037783,10.42,826.854,,0.230,74,16,47,,
T,2025-12-15 09:50:48,12.97474744,77.57037014,9.31,826.968,,0.000,,15,47,,
T,2025-12-15 09:50:49,12.97475977,77.57035939,9.36,827.396,,0.170,75,14,47,,
T,2025-12-15 09:50:50,12.97477608,77.57035637,8.49,828.622,,0.170,75,16,47,,
T,2025-12-15 09:50:51,12.97479585,77.57034959,8.35,827.511,,0.340,76,15,47,,
T,2025-12-15 09:50:52,12.97481181,77.57034471,8.21,827.771,,0.190,76,13,47,,
T,2025-12-15 09:50:53,12.97482355,77.57034187,8.04,827.371,,0.350,76,13,47,,
T,2025-12-15 09:50:54,12.97485198,77.57032769,6.46,829.682,,0.000,,15,47,,
T,2025-12-15 09:50:55,12.97482857,77.57035756,5.72,833.765,,0.000,,24,47,,
T,2025-12-15 09:50:56,12.97481864,77.57035924,4.65,833.623,,0.000,,25,47,,
T,2025-12-15 09:50:57,12.97480752,77.57036312,4.63,833.945,,0.000,,34,47,,
T,2025-12-15 09:50:58,12.97479642,77.57036896,4.55,834.585,,0.000,,34,47,,
T,2025-12-15 09:50:59,12.97479704,77.57037221,4.64,835.979,,0.000,,34,47,,
T,2025-12-15 09:51:00,12.97479104,77.57037685,4.52,836.949,,0.000,,34,47,,
T,2025-12-15 09:51:01,12.97478067,77.57038191,4.25,836.861,,0.000,,34,47,,
T,2025-12-15 09:51:02,12.97477139,77.57038247,3.93,837.128,,0.000,,34,47,,
T,2025-12-15 09:51:03,12.97476152,77.57037561,3.88,835.479,,0.000,,34,47,,
T,2025-12-15 09:51:04,12.97475686,77.57037760,3.86,835.993,,0.000,,34,47,,
T,2025-12-15 09:51:05,12.97475445,77.57037906,4.00,836.237,,0.000,,34,47,,
T,2025-12-15 09:51:06,12.97475449,77.57037564,4.06,835.601,,0.000,,34,47,,
T,2025-12-15 09:51:07,12.97475505,77.57037487,4.09,835.711,,0.000,,34,47,,
T,2025-12-15 09:51:08,12.97475569,77.57037478,4.16,835.801,,0.000,,34,47,,
T,2025-12-15 09:51:09,12.97475625,77.57037477,4.15,835.869,,0.000,,33,47,,
T,2025-12-15 09:51:10,12.97475674,77.57037483,4.14,835.937,,0.000,,33,47,,
T,2025-12-15 09:51:11,12.97475728,77.57037490,4.10,836.019,,0.000,,33,47,,
T,2025-12-15 09:51:12,12.97475779,77.57037500,4.09,836.095,,0.000,,33,47,,
T,2025-12-15 09:51:13,12.97475828,77.57037504,4.07,836.160,,0.000,,33,47,,
T,2025-12-15 09:51:14,12.97475880,77.57037517,4.09,836.239,,0.000,,33,47,,
T,2025-12-15 09:51:15,12.97475931,77.57037526,4.02,836.308,,0.000,,32,47,,
T,2025-12-15 09:51:16,12.97475983,77.57037539,4.01,836.390,,0.000,,32,47,,
T,2025-12-15 09:51:17,12.97476034,77.57037552,3.98,836.473,,0.000,,33,47,,
T,2025-12-15 09:51:18,12.97476092,77.57037558,3.99,836.551,,0.000,,33,47,,
T,2025-12-15 09:51:19,12.97476145,77.57037570,3.96,836.632,,0.000,,33,47,,
T,2025-12-15 09:51:20,12.97476198,77.57037582,4.03,836.707,,0.000,,33,47,,
T,2025-12-15 09:51:21,12.97476245,77.57037595,4.11,836.782,,0.000,,33,47,,
T,2025-12-15 09:51:22,12.97476294,77.57037602,4.12,836.844,,0.000,,33,47,,
T,2025-12-15 09:51:23,12.97476344,77.57037609,4.16,836.917,,0.000,,33,47,,
T,2025-12-15 09:51:24,12.97476396,77.57037617,4.20,836.988,,0.000,,33,47,,
T,2025-12-15 09:51:25,12.97476446,77.57037626,4.21,837.053,,0.000,,34,47,,
T,2025-12-15 09:51:26,12.97476497,77.57037636,4.16,837.121,,0.000,,34,47,,
T,2025-12-15 09:51:27,12.97476544,77.57037644,4.16,837.181,,0.000,,34,47,,
T,2025-12-15 09:51:28,12.97476595,77.57037650,4.24,837.236,,0.000,,33,47,,
T,2025-12-15 09:51:29,12.97476222,77.57037944,4.04,837.222,,0.210,62,33,47,,
T,2025-12-15 09:51:30,12.97475683,77.57038998,3.86,837.300,,1.080,90,33,47,,
T,2025-12-15 09:51:31,12.97475086,77.57041428,3.79,837.576,,2.700,91,34,47,,
T,2025-12-15 09:51:32,12.97474529,77.57044725,3.79,837.235,,3.320,96,34,47,,
T,2025-12-15 09:51:33,12.97473553,77.57048413,3.79,835.273,,3.880,95,34,47,,
T,2025-12-15 09:51:34,12.97472697,77.57052337,3.79,834.217,,4.280,92,34,47,,
T,2025-12-15 09:51:35,12.97471876,77.57055809,3.79,834.010,,4.010,92,34,47,,
T,2025-12-15 09:51:36,12.97471003,77.57058943,3.79,834.016,,3.920,92,34,47,,
T,2025-12-15 09:51:37,12.97470416,77.57061815,3.79,830.748,,3.570,92,34,47,,
T,2025-12-15 09:51:38,12.97470109,77.57064405,3.79,832.993,,3.320,84,34,47,,
T,2025-12-15 09:51:39,12.97470060,77.57067360,3.86,833.495,,3.630,84,34,47,,
T,2025-12-15 09:51:40,12.97470439,77.57070193,3.79,833.342,,3.600,82,34,47,,
T,2025-12-15 09:51:41,12.97470814,77.57072959,3.79,833.344,,3.550,87,34,47,,
T,2025-12-15 09:51:42,12.97471188,77.57075783,3.79,833.285,,3.520,84,34,47,,
T,2025-12-15 09:51:43,12.97472049,77.57078560,3.79,832.541,,3.510,76,34,47,,
T,2025-12-15 09:51:44,12.97472319,77.57081209,3.79,831.985,,3.350,84,33,47,,
T,2025-12-15 09:51:45,12.97471455,77.57084061,3.79,832.058,,3.520,109,34,47,,
T,2025-12-15 09:51:46,12.97469740,77.57087081,3.79,831.055,,3.700,124,34,47,,
T,2025-12-15 09:51:47,12.97467954,77.57090232,3.79,828.713,,4.050,119,35,47,,
T,2025-12-15 09:51:48,12.97466146,77.57094148,3.79,827.468,,4.670,119,36,47,,
T,2025-12-15 09:51:49,12.97464328,77.57097895,3.79,826.148,,4.440,115,36,47,,
T,2025-12-15 09:51:50,12.97462454,77.57102745,3.79,825.953,,5.180,115,36,47,,
T,2025-12-15 09:51:51,12.97460422,77.57106667,3.79,825.580,,5.160,131,36,47,,
T,2025-12-15 09:51:52,12.97458757,77.57111348,3.79,825.400,,5.400,123,36,47,,
T,2025-12-15 09:51:53,12.97457187,77.57116033,3.79,825.351,,5.250,120,36,47,,
T,2025-12-15 09:51:54,12.97455645,77.57121000,3.79,825.413,,5.550,117,35,47,,
T,2025-12-15 09:51:55,12.97454263,77.57125988,3.79,825.647,,6.100,111,35,47,,
T,2025-12-15 09:51:56,12.97452818,77.57131581,3.79,824.827,,6.320,112,35,47,,
T,2025-12-15 09:51:57,12.97451282,77.57137683,3.79,824.751,,6.390,108,35,47,,
T,2025-12-15 09:51:58,12.97450588,77.57143800,3.79,825.625,,6.450,103,35,47,,
T,2025-12-15 09:51:59,12.97450285,77.57149746,3.79,825.862,,6.490,98,36,47,,
T,2025-12-15 09:52:00,12.97450028,77.57155699,3.79,826.440,,6.470,96,35,47,,
T,2025-12-15 09:52:01,12.97450141,77.57161842,3.79,826.203,,6.690,89,34,47,,
T,2025-12-15 09:52:02,12.97450597,77.57168041,3.79,826.165,,6.670,85,34,47,,
T,2025-12-15 09:52:03,12.97450932,77.57174313,3.79,826.006,,6.700,86,33,47,,
T,2025-12-15 09:52:04,12.97451262,77.57180481,3.79,825.852,,6.710,85,33,47,,
T,2025-12-15 09:52:05,12.97451706,77.57186816,3.79,825.814,,6.680,85,34,47,,
T,2025-12-15 09:52:06,12.97452091,77.57192798,3.79,825.614,,6.630,85,34,47,,
T,2025-12-15 09:52:07,12.97452214,77.57198663,3.79,825.965,,6.530,86,34,47,,
T,2025-12-15 09:52:08,12.97452765,77.57204887,3.79,824.950,,6.420,88,34,47,,
T,2025-12-15 09:52:09,12.97452674,77.57210712,3.79,824.868,,6.220,91,33,47,,
T,2025-12-15 09:52:10,12.97452409,77.57215928,3.79,825.104,,5.970,93,34,47,,
T,2025-12-15 09:52:11,12.97451751,77.57221386,3.79,824.833,,5.940,96,34,47,,
T,2025-12-15 09:52:12,12.97450866,77.57227216,3.79,825.287,,6.160,96,35,47,,
T,2025-12-15 09:52:13,12.97449987,77.57233052,3.79,825.365,,6.350,97,35,47,,
T,2025-12-15 09:52:14,12.97449236,77.57239259,3.79,825.408,,6.550,98,35,47,,
T,2025-12-15 09:52:15,12.97448421,77.57244933,3.79,825.002,,6.630,97,36,47,,
T,2025-12-15 09:52:16,12.97447962,77.57251086,3.79,824.953,,6.740,96,36,47,,
T,2025-12-15 09:52:17,12.97447678,77.57257408,3.79,824.884,,6.850,95,36,47,,
T,2025-12-15 09:52:18,12.97447352,77.57263925,3.79,824.753,,6.950,94,36,47,,
T,2025-12-15 09:52:19,12.97447435,77.57270233,3.79,824.571,,6.960,96,36,47,,
T,2025-12-15 09:52:20,12.97447109,77.57277545,3.79,823.618,,6.950,92,36,47,,
T,2025-12-15 09:52:21,12.97446715,77.57284005,3.79,823.495,,6.930,92,36,47,,
T,2025-12-15 09:52:22,12.97446402,77.57290483,3.79,823.984,,7.060,91,36,47,,
T,2025-12-15 09:52:23,12.97446189,77.57296981,3.79,824.045,,7.120,91,36,47,,
T,2025-12-15 09:52:24,12.97445972,77.57303361,3.79,824.342,,7.130,92,36,47,,
T,2025-12-15 09:52:25,12.97445413,77.57309544,3.79,824.072,,7.160,92,36,47,,
T,2025-12-15 09:52:26,12.97445115,77.57316251,3.79,823.804,,7.130,93,36,47,,
T,2025-12-15 09:52:27,12.97445003,77.57322755,3.79,823.829,,7.060,93,36,47,,
T,2025-12-15 09:52:28,12.97445130,77.57329398,3.79,823.584,,6.980,92,36,47,,
T,2025-12-15 09:52:29,12.97444702,77.57335851,3.79,823.329,,7.010,94,36,47,,
T,2025-12-15 09:52:30,12.97444621,77.57342482,3.79,823.249,,6.860,92,36,47,,
T,2025-12-15 09:52:31,12.97444333,77.57348352,3.79,823.410,,6.420,94,36,47,,
T,2025-12-15 09:52:32,12.97444481,77.57353391,3.79,823.112,,5.930,95,35,47,,
T,2025-12-15 09:52:33,12.97444348,77.57359179,3.79,822.685,,5.880,95,35,47,,
T,2025-12-15 09:52:34,12.97444001,77.57364684,3.79,823.211,,5.970,96,35,47,,
T,2025-12-15 09:52:35,12.97443161,77.57370348,3.79,823.214,,6.040,103,35,47,,
T,2025-12-15 09:52:36,12.97443019,77.57375960,3.79,823.185,,6.050,103,35,47,,
T,2025-12-15 09:52:37,12.97442223,77.57381074,3.79,823.288,,5.820,115,35,47,,
T,2025-12-15 09:52:38,12.97441277,77.57386653,3.79,824.011,,5.890,108,35,47,,
T,2025-12-15 09:52:39,12.97442092,77.57392297,3.79,824.110,,5.800,101,35,47,,
T,2025-12-15 09:52:40,12.97442276,77.57397781,3.79,823.975,,5.870,101,35,47,,
T,2025-12-15 09:52:41,12.97442293,77.57403503,3.79,824.842,,5.960,97,35,47,,
T,2025-12-15 09:52:42,12.97442696,77.57409176,3.79,824.835,,6.100,95,35,47,,
T,2025-12-15 09:52:43,12.97442992,77.57414614,3.79,825.023,,5.810,93,34,47,,
T,2025-12-15 09:52:44,12.97443892,77.57419279,3.79,825.109,,5.220,93,33,47,,
T,2025-12-15 09:52:45,12.97443956,77.57423956,3.79,826.136,,4.810,90,34,47,,
T,2025-12-15 09:52:46,12.97444954,77.57428618,3.79,826.121,,4.930,87,34,47,,
T,2025-12-15 09:52:47,12.97446297,77.57432527,3.79,825.903,,4.610,81,34,47,,
T,2025-12-15 09:52:48,12.97447508,77.57436131,3.79,826.378,,4.230,78,33,47,,
T,2025-12-15 09:52:49,12.97448774,77.57440247,3.79,825.958,,4.520,74,33,47,,
T,2025-12-15 09:52:50,12.97450757,77.57444061,3.79,825.620,,4.540,67,33,47,,
T,2025-12-15 09:52:51,12.97452916,77.57447610,3.79,824.990,,4.480,62,33,47,,
T,2025-12-15 09:52:52,12.97455004,77.57450345,3.79,825.036,,3.560,52,33,47,,
T,2025-12-15 09:52:53,12.97456906,77.57452067,3.79,824.854,,2.550,42,32,47,,
T,2025-12-15 09:52:54,12.97459007,77.57453847,3.79,825.115,,3.130,48,32,47,,
T,2025-12-15 09:52:55,12.97461727,77.57456081,3.79,824.951,,3.860,44,32,47,,
T,2025-12-15 09:52:56,12.97465190,77.57458092,3.79,824.633,,4.340,32,31,47,,
T,2025-12-15 09:52:57,12.97468941,77.57459697,3.79,824.669,,4.390,26,31,47,,
T,2025-12-15 09:52:58,12.97472961,77.57461094,3.79,824.227,,4.490,22,32,47,,
T,2025-12-15 09:52:59,12.97477354,77.57462148,3.79,824.326,,4.820,14,32,47,,
T,2025-12-15 09:53:00,12.97482584,77.57463556,3.79,824.454,,5.290,13,32,47,,
T,2025-12-15 09:53:01,12.97488578,77.57463886,3.79,824.457,,6.190,8,32,47,,
T,2025-12-15 09:53:02,12.97494832,77.57464766,3.79,824.577,,6.710,7,32,47,,
T,2025-12-15 09:53:03,12.97501145,77.57465471,3.79,824.031,,6.930,8,32,47,,
T,2025-12-15 09:53:04,12.97507355,77.57466138,3.79,823.735,,7.070,8,32,47,,
T,2025-12-15 09:53:05,12.97513824,77.57466770,3.79,823.766,,7.030,8,31,47,,
T,2025-12-15 09:53:06,12.97520344,77.57467604,3.79,823.239,,6.910,8,31,47,,
T,2025-12-15 09:53:07,12.97526348,77.57468237,3.79,823.387,,6.580,8,31,47,,
T,2025-12-15 09:53:08,12.97531773,77.57468982,3.79,823.983,,6.040,8,31,47,,
T,2025-12-15 09:53:09,12.97536497,77.57469762,3.79,823.900,,5.500,9,31,46,,
T,2025-12-15 09:53:10,12.97540816,77.57469919,3.79,823.701,,5.080,10,32,47,,
T,2025-12-15 09:53:11,12.97545258,77.57470879,3.79,823.355,,4.830,9,32,47,,
T,2025-12-15 09:53:12,12.97549685,77.57471772,3.79,823.127,,4.940,10,32,47,,
T,2025-12-15 09:53:13,12.97553850,77.57472485,3.79,823.229,,4.830,11,32,47,,
T,2025-12-15 09:53:14,12.97558084,77.57473345,3.79,823.375,,4.950,10,32,47,,
T,2025-12-15 09:53:15,12.97562387,77.57474416,3.79,823.427,,5.100,10,32,47,,
T,2025-12-15 09:53:16,12.97566637,77.57475374,3.79,823.371,,5.060,14,31,47,,
T,2025-12-15 09:53:17,12.97571309,77.57476459,3.79,823.220,,5.220,13,31,47,,
T,2025-12-15 09:53:18,12.97576483,77.57477528,3.79,823.694,,5.480,11,31,47,,
T,2025-12-15 09:53:19,12.97581730,77.57478234,3.79,823.759,,5.870,9,30,47,,
T,2025-12-15 09:53:20,12.97587234,77.57478891,3.79,823.759,,6.180,7,30,47,,
T,2025-12-15 09:53:21,12.97593323,77.57479228,3.79,823.644,,6.410,5,29,47,,
T,2025-12-15 09:53:22,12.97599303,77.57479360,3.79,823.413,,6.850,4,29,47,,
T,2025-12-15 09:53:23,12.97605743,77.57479282,3.79,822.905,,7.000,2,29,47,,
T,2025-12-15 09:53:24,12.97612250,77.57479433,3.79,822.654,,7.150,1,29,47,,
T,2025-12-15 09:53:25,12.97618522,77.57479443,3.79,822.338,,6.760,1,29,47,,
T,2025-12-15 09:53:26,12.97624167,77.57479435,3.79,822.386,,5.740,359,29,47,,
T,2025-12-15 09:53:27,12.97628825,77.57479125,3.79,822.447,,5.150,357,29,47,,
T,2025-12-15 09:53:28,12.97633714,77.57478433,3.79,822.771,,5.690,355,31,47,,
T,2025-12-15 09:53:29,12.97639710,77.57477106,3.79,823.006,,6.440,352,32,47,,
T,2025-12-15 09:53:30,12.97646143,77.57475523,3.79,823.062,,6.990,350,32,47,,
T,2025-12-15 09:53:31,12.97652753,77.57473778,3.79,822.932,,7.290,348,32,47,,
T,2025-12-15 09:53:32,12.97658904,77.57471382,3.79,822.646,,7.340,346,32,47,,
T,2025-12-15 09:53:33,12.97665216,77.57468915,3.79,822.540,,7.400,344,32,47,,
T,2025-12-15 09:53:34,12.97671594,77.57466488,3.79,822.335,,7.420,343,32,47,,
T,2025-12-15 09:53:35,12.97677452,77.57463824,3.79,821.684,,6.870,342,32,47,,
T,2025-12-15 09:53:36,12.97682502,77.57461860,3.79,822.422,,5.990,341,32,47,,
T,2025-12-15 09:53:37,12.97686851,77.57459886,3.79,822.215,,5.410,340,32,47,,
T,2025-12-15 09:53:38,12.97691283,77.57458169,3.79,822.072,,5.250,338,32,47,,
T,2025-12-15 09:53:39,12.97695778,77.57455865,3.79,821.824,,5.180,341,33,47,,
T,2025-12-15 09:53:40,12.97700155,77.57454345,3.79,821.839,,4.950,349,33,47,,
T,2025-12-15 09:53:41,12.97704106,77.57451786,3.79,822.270,,4.530,345,33,47,,
T,2025-12-15 09:53:42,12.97706931,77.57450500,3.79,822.053,,3.740,346,33,47,,
T,2025-12-15 09:53:43,12.97709930,77.57448780,3.79,821.941,,3.500,347,33,47,,
T,2025-12-15 09:53:44,12.97712285,77.57447518,3.79,821.570,,3.450,329,33,47,,
T,2025-12-15 09:53:45,12.97714642,77.57445913,3.79,821.396,,3.250,338,32,47,,
T,2025-12-15 09:53:46,12.97717138,77.57444836,3.79,821.147,,2.820,337,32,47,,
T,2025-12-15 09:53:47,12.97719234,77.57443825,3.79,821.220,,2.510,337,32,47,,
T,2025-12-15 09:53:48,12.97720940,77.57442860,3.79,821.795,,2.140,335,32,47,,
T,2025-12-15 09:53:49,12.97721744,77.57441974,3.79,821.544,,1.020,321,32,47,,
T,2025-12-15 09:53:50,12.97723181,77.57440912,3.79,821.441,,2.310,340,32,47,,
T,2025-12-15 09:53:51,12.97726058,77.57439485,3.79,820.877,,3.840,340,32,47,,
T,2025-12-15 09:53:52,12.97729443,77.57437595,3.79,821.496,,4.210,340,32,47,,
T,2025-12-15 09:53:53,12.97732511,77.57436335,3.79,820.752,,3.860,12,32,47,,
T,2025-12-15 09:53:54,12.97735326,77.57435463,3.79,820.190,,3.780,25,32,47,,
T,2025-12-15 09:53:55,12.97737990,77.57433874,3.79,820.099,,4.080,23,32,47,,
T,2025-12-15 09:53:56,12.97739413,77.57429343,3.79,819.657,,3.660,298,32,47,,
T,2025-12-15 09:53:57,12.97740669,77.57425068,3.79,820.425,,3.350,306,31,47,,
T,2025-12-15 09:53:58,12.97741921,77.57421278,3.79,820.642,,3.330,296,32,47,,
T,2025-12-15 09:53:59,12.97742837,77.57417654,3.79,820.351,,3.400,282,31,47,,
T,2025-12-15 09:54:00,12.97743647,77.57414170,3.79,819.819,,3.180,270,31,47,,
T,2025-12-15 09:54:01,12.97744858,77.57411153,3.79,819.663,,2.930,290,31,47,,
T,2025-12-15 09:54:02,12.97746748,77.57408658,3.79,820.037,,3.100,324,32,47,,
T,2025-12-15 09:54:03,12.97748718,77.57406772,3.79,819.490,,2.740,333,33,47,,
T,2025-12-15 09:54:04,12.97750500,77.57403982,3.79,818.994,,3.700,328,33,47,,
T,2025-12-15 09:54:05,12.97751090,77.57399391,3.79,818.902,,4.820,285,33,47,,
T,2025-12-15 09:54:06,12.97749841,77.57393044,3.79,818.680,,4.980,272,33,47,,
T,2025-12-15 09:54:07,12.97750459,77.57388128,3.79,818.658,,5.140,262,33,47,,
T,2025-12-15 09:54:08,12.97750364,77.57383378,3.79,818.157,,4.880,256,33,47,,
T,2025-12-15 09:54:09,12.97750403,77.57379636,3.79,817.904,,4.350,252,33,47,,
T,2025-12-15 09:54:10,12.97750437,77.57376178,3.79,817.600,,3.660,251,34,47,,
T,2025-12-15 09:54:11,12.97750556,77.57373334,3.79,817.453,,2.950,252,34,47,,
T,2025-12-15 09:54:12,12.97750799,77.57370993,3.79,817.468,,2.440,251,34,47,,
T,2025-12-15 09:54:13,12.97750606,77.57369135,3.79,817.374,,1.990,249,34,47,,
T,2025-12-15 09:54:14,12.97750321,77.57367644,3.79,817.067,,1.660,242,34,47,,
T,2025-12-15 09:54:15,12.97750057,77.57365783,3.79,816.434,,2.120,246,34,47,,
T,2025-12-15 09:54:16,12.97749752,77.57363680,3.79,816.156,,2.210,245,33,46,,
T,2025-12-15 09:54:17,12.97749254,77.57360965,3.79,815.541,,2.790,247,33,47,,
T,2025-12-15 09:54:18,12.97749175,77.57358123,3.79,815.475,,2.800,252,34,47,,
T,2025-12-15 09:54:19,12.97749270,77.57355604,3.79,815.575,,2.410,254,34,46,,
T,2025-12-15 09:54:20,12.97749193,77.57353802,3.79,815.409,,1.860,237,34,47,,
T,2025-12-15 09:54:21,12.97749219,77.57351866,3.79,815.899,,1.950,250,34,47,,
T,2025-12-15 09:54:22,12.97749775,77.57349417,3.79,815.427,,2.320,267,34,47,,
T,2025-12-15 09:54:23,12.97750798,77.57347669,3.79,815.734,,1.630,282,34,47,,
T,2025-12-15 09:54:24,12.97753529,77.57345248,3.79,816.145,,3.380,311,22,47,,
T,2025-12-15 09:54:25,12.97757011,77.57343312,3.79,816.812,,3.510,326,22,47,,
T,2025-12-15 09:54:26,12.97761622,77.57341932,3.79,816.940,,4.550,343,22,47,,
T,2025-12-15 09:54:27,12.97766851,77.57341588,3.79,815.025,,4.690,352,33,47,,
T,2025-12-15 09:54:28,12.97771677,77.57341269,3.79,815.468,,4.700,351,33,47,,
T,2025-12-15 09:54:29,12.97776115,77.57340785,3.79,815.490,,4.420,353,33,47,,
T,2025-12-15 09:54:30,12.97779857,77.57340119,3.79,814.823,,3.750,356,33,47,,
T,2025-12-15 09:54:31,12.97783352,77.57339805,3.79,815.267,,3.570,347,33,47,,
